"","eventID","parentEventID","eventDate","locationID","decimalLatitude","decimalLongitude","higherGeography","locality","geodeticDatum","minimumDepthInMeters","maximumDepthInMeters","samplingProtocol","locationRemarks","minimumDistanceAboveSurfaceInMeters","maximumDistancesAboveSurfaceInMeters","materialEntityID"
"533","VK906_20090902_RB09GOM220","VK906_20090902_RB13D465PC07",2009-09-02,"RB-2009-GOM-465",29.06725,-88.38017,"Gulf of Mexico | BOEM Lease Block VK906","BOEM Lease Block VK906","WGS84",432,432,"Push core","Background coral",-0.05,-0.1,"RB-09-GOM-220"
"534","VK906_20090902_RB09GOM221","VK906_20090902_RB13D465PC08",2009-09-02,"RB-2009-GOM-465",29.06725,-88.38017,"Gulf of Mexico | BOEM Lease Block VK906","BOEM Lease Block VK906","WGS84",432,432,"Push core","Background coral",0,-0.02,"RB-09-GOM-221"
"535","VK906_20090902_RB09GOM222","VK906_20090902_RB13D465PC08",2009-09-02,"RB-2009-GOM-465",29.06725,-88.38017,"Gulf of Mexico | BOEM Lease Block VK906","BOEM Lease Block VK906","WGS84",432,432,"Push core","Background coral",-0.02,-0.05,"RB-09-GOM-222"
"536","VK906_20090902_RB09GOM223","VK906_20090902_RB13D465PC08",2009-09-02,"RB-2009-GOM-465",29.06725,-88.38017,"Gulf of Mexico | BOEM Lease Block VK906","BOEM Lease Block VK906","WGS84",432,432,"Push core","Background coral",-0.05,-0.1,"RB-09-GOM-223"
"537","VK906_20090902_RB09GOM224","VK906_20090902_RB13D465PC10",2009-09-02,"RB-2009-GOM-465",29.06917,-88.37759,"Gulf of Mexico | BOEM Lease Block VK906","BOEM Lease Block VK906","WGS84",393,393,"Push core","Near coral",0,-0.02,"RB-09-GOM-224"
"538","VK906_20090902_RB09GOM225","VK906_20090902_RB13D465PC10",2009-09-02,"RB-2009-GOM-465",29.06917,-88.37759,"Gulf of Mexico | BOEM Lease Block VK906","BOEM Lease Block VK906","WGS84",393,393,"Push core","Near coral",-0.02,-0.05,"RB-09-GOM-225"
"539","VK906_20090902_RB09GOM226","VK906_20090902_RB13D465PC10",2009-09-02,"RB-2009-GOM-465",29.06917,-88.37759,"Gulf of Mexico | BOEM Lease Block VK906","BOEM Lease Block VK906","WGS84",393,393,"Push core","Near coral",-0.05,-0.1,"RB-09-GOM-226"
"540","VK826_20090903_RB09GOM230","VK826_20090903_RB13D466PC01",2009-09-03,"RB-2009-GOM-466",29.15778,-88.01615,"Gulf of Mexico | BOEM Lease Block VK826","BOEM Lease Block VK826","WGS84",475,475,"Push core","Near coral",0,-0.02,"RB-09-GOM-230"
"541","VK826_20090903_RB09GOM231","VK826_20090903_RB13D466PC01",2009-09-03,"RB-2009-GOM-466",29.15778,-88.01615,"Gulf of Mexico | BOEM Lease Block VK826","BOEM Lease Block VK826","WGS84",475,475,"Push core","Near coral",-0.02,-0.05,"RB-09-GOM-231"
"542","VK826_20090903_RB09GOM232","VK826_20090903_RB13D466PC01",2009-09-03,"RB-2009-GOM-466",29.15778,-88.01615,"Gulf of Mexico | BOEM Lease Block VK826","BOEM Lease Block VK826","WGS84",475,475,"Push core","Near coral",-0.05,-0.1,"RB-09-GOM-232"
"543","VK826_20090903_RB09GOM233","VK826_20090903_RB13D466PC02",2009-09-03,"RB-2009-GOM-466",29.15778,-88.01615,"Gulf of Mexico | BOEM Lease Block VK826","BOEM Lease Block VK826","WGS84",475,475,"Push core","Near coral",0,-0.02,"RB-09-GOM-233"
"544","VK826_20090903_RB09GOM234","VK826_20090903_RB13D466PC02",2009-09-03,"RB-2009-GOM-466",29.15778,-88.01615,"Gulf of Mexico | BOEM Lease Block VK826","BOEM Lease Block VK826","WGS84",475,475,"Push core","Near coral",-0.02,-0.05,"RB-09-GOM-234"
"545","VK826_20090903_RB09GOM235","VK826_20090903_RB13D466PC02",2009-09-03,"RB-2009-GOM-466",29.15778,-88.01615,"Gulf of Mexico | BOEM Lease Block VK826","BOEM Lease Block VK826","WGS84",475,475,"Push core","Near coral",-0.05,-0.1,"RB-09-GOM-235"
"546","VK826_20090903_RB09GOM236","VK826_20090903_RB13D466PC03",2009-09-03,"RB-2009-GOM-466",29.15778,-88.01615,"Gulf of Mexico | BOEM Lease Block VK826","BOEM Lease Block VK826","WGS84",475,475,"Push core","Near coral",0,-0.02,"RB-09-GOM-236"
"547","VK826_20090903_RB09GOM237","VK826_20090903_RB13D466PC03",2009-09-03,"RB-2009-GOM-466",29.15778,-88.01615,"Gulf of Mexico | BOEM Lease Block VK826","BOEM Lease Block VK826","WGS84",475,475,"Push core","Near coral",-0.02,-0.05,"RB-09-GOM-237"
"548","VK826_20090903_RB09GOM238","VK826_20090903_RB13D466PC03",2009-09-03,"RB-2009-GOM-466",29.15778,-88.01615,"Gulf of Mexico | BOEM Lease Block VK826","BOEM Lease Block VK826","WGS84",475,475,"Push core","Near coral",-0.05,-0.1,"RB-09-GOM-238"
"549","VK826_20090903_RB09GOM242","VK826_20090903_RB13D466PC05",2009-09-03,"RB-2009-GOM-466",29.15816,-88.01681,"Gulf of Mexico | BOEM Lease Block VK826","BOEM Lease Block VK826","WGS84",470,470,"Push core","Near coral",0,-0.02,"RB-09-GOM-242"
"550","VK826_20090903_RB09GOM243","VK826_20090903_RB13D466PC05",2009-09-03,"RB-2009-GOM-466",29.15816,-88.01681,"Gulf of Mexico | BOEM Lease Block VK826","BOEM Lease Block VK826","WGS84",470,470,"Push core","Near coral",-0.02,-0.05,"RB-09-GOM-243"
"551","VK826_20090903_RB09GOM244","VK826_20090903_RB13D466PC05",2009-09-03,"RB-2009-GOM-466",29.15816,-88.01681,"Gulf of Mexico | BOEM Lease Block VK826","BOEM Lease Block VK826","WGS84",470,470,"Push core","Near coral",-0.05,-0.1,"RB-09-GOM-244"
"552","VK826_20090903_RB09GOM245","VK826_20090903_RB13D466PC06",2009-09-03,"RB-2009-GOM-466",29.15816,-88.01681,"Gulf of Mexico | BOEM Lease Block VK826","BOEM Lease Block VK826","WGS84",470,470,"Push core","Near coral",0,-0.02,"RB-09-GOM-245"
"553","VK826_20090903_RB09GOM246","VK826_20090903_RB13D466PC06",2009-09-03,"RB-2009-GOM-466",29.15816,-88.01681,"Gulf of Mexico | BOEM Lease Block VK826","BOEM Lease Block VK826","WGS84",470,470,"Push core","Near coral",-0.02,-0.05,"RB-09-GOM-246"
"554","VK826_20090903_RB09GOM247","VK826_20090903_RB13D466PC06",2009-09-03,"RB-2009-GOM-466",29.15816,-88.01681,"Gulf of Mexico | BOEM Lease Block VK826","BOEM Lease Block VK826","WGS84",470,470,"Push core","Near coral",-0.05,-0.1,"RB-09-GOM-247"
"555","VK826_20090904_RB09GOM262","VK826_20090904_RB13D467PC02",2009-09-04,"RB-2009-GOM-467",29.15871,-88.01038,"Gulf of Mexico | BOEM Lease Block VK826","BOEM Lease Block VK826","WGS84",480,480,"Push core","Near coral",0,-0.02,"RB-09-GOM-262"
"556","VK826_20090904_RB09GOM263","VK826_20090904_RB13D467PC02",2009-09-04,"RB-2009-GOM-467",29.15871,-88.01038,"Gulf of Mexico | BOEM Lease Block VK826","BOEM Lease Block VK826","WGS84",480,480,"Push core","Near coral",-0.02,-0.05,"RB-09-GOM-263"
"557","VK826_20090904_RB09GOM264","VK826_20090904_RB13D467PC02",2009-09-04,"RB-2009-GOM-467",29.15871,-88.01038,"Gulf of Mexico | BOEM Lease Block VK826","BOEM Lease Block VK826","WGS84",480,480,"Push core","Near coral",-0.05,-0.1,"RB-09-GOM-264"
"558","VK826_20090904_RB09GOM266","VK826_20090904_RB13D467PC05",2009-09-04,"RB-2009-GOM-467",29.15871,-88.01038,"Gulf of Mexico | BOEM Lease Block VK826","BOEM Lease Block VK826","WGS84",480,480,"Push core","Near coral",0,-0.02,"RB-09-GOM-266"
"559","VK826_20090904_RB09GOM267","VK826_20090904_RB13D467PC05",2009-09-04,"RB-2009-GOM-467",29.15871,-88.01038,"Gulf of Mexico | BOEM Lease Block VK826","BOEM Lease Block VK826","WGS84",480,480,"Push core","Near coral",-0.05,-0.1,"RB-09-GOM-267"
"560","VK826_20090904_RB09GOM297","VK826_20090904_RB13D467PC05",2009-09-04,"RB-2009-GOM-467",29.15871,-88.01038,"Gulf of Mexico | BOEM Lease Block VK826","BOEM Lease Block VK826","WGS84",480,480,"Push core","Near coral",-0.02,-0.05,"RB-09-GOM-297"
"561","VK906_20090910_RB09GOM402","VK906_20090910_RB13D473PC01",2009-09-10,"RB-2009-GOM-473",29.06904,-88.37712,"Gulf of Mexico | BOEM Lease Block VK906","BOEM Lease Block VK906","WGS84",392,392,"Push core","Near coral",0,-0.02,"RB-09-GOM-402"
"562","VK906_20090910_RB09GOM403","VK906_20090910_RB13D473PC01",2009-09-10,"RB-2009-GOM-473",29.06904,-88.37712,"Gulf of Mexico | BOEM Lease Block VK906","BOEM Lease Block VK906","WGS84",392,392,"Push core","Near coral",-0.02,-0.05,"RB-09-GOM-403"
"563","VK906_20090910_RB09GOM404","VK906_20090910_RB13D473PC01",2009-09-10,"RB-2009-GOM-473",29.06904,-88.37712,"Gulf of Mexico | BOEM Lease Block VK906","BOEM Lease Block VK906","WGS84",392,392,"Push core","Near coral",-0.05,-0.1,"RB-09-GOM-404"
"564","VK906_20090910_RB09GOM405","VK906_20090910_RB13D473PC02",2009-09-10,"RB-2009-GOM-473",29.06904,-88.37712,"Gulf of Mexico | BOEM Lease Block VK906","BOEM Lease Block VK906","WGS84",392,392,"Push core","Near coral",0,-0.02,"RB-09-GOM-405"
"565","VK906_20090910_RB09GOM406","VK906_20090910_RB13D473PC02",2009-09-10,"RB-2009-GOM-473",29.06904,-88.37712,"Gulf of Mexico | BOEM Lease Block VK906","BOEM Lease Block VK906","WGS84",392,392,"Push core","Near coral",-0.02,-0.05,"RB-09-GOM-406"
"566","VK906_20090910_RB09GOM407","VK906_20090910_RB13D473PC02",2009-09-10,"RB-2009-GOM-473",29.06904,-88.37712,"Gulf of Mexico | BOEM Lease Block VK906","BOEM Lease Block VK906","WGS84",392,392,"Push core","Near coral",-0.05,-0.1,"RB-09-GOM-407"
"567","VK906_20090910_RB09GOM408","VK906_20090910_RB13D473PC04",2009-09-10,"RB-2009-GOM-473",29.06904,-88.37712,"Gulf of Mexico | BOEM Lease Block VK906","BOEM Lease Block VK906","WGS84",392,392,"Push core","Near coral",0,-0.02,"RB-09-GOM-408"
"568","VK906_20090910_RB09GOM409","VK906_20090910_RB13D473PC04",2009-09-10,"RB-2009-GOM-473",29.06904,-88.37712,"Gulf of Mexico | BOEM Lease Block VK906","BOEM Lease Block VK906","WGS84",392,392,"Push core","Near coral",-0.02,-0.05,"RB-09-GOM-409"
"569","VK906_20090910_RB09GOM410","VK906_20090910_RB13D473PC04",2009-09-10,"RB-2009-GOM-473",29.06904,-88.37712,"Gulf of Mexico | BOEM Lease Block VK906","BOEM Lease Block VK906","WGS84",392,392,"Push core","Near coral",-0.05,-0.07,"RB-09-GOM-410"
"570","VK906_20090918_SJ09GOM046","VK906_20090918_SJ09GOM3725PC05",2009-09-18,"JSLII-2009-GOM-3725",29.0691,-88.37611,"Gulf of Mexico | BOEM Lease Block VK906","BOEM Lease Block VK906","WGS84",393,393,"Large push core","Background coral",0,-0.02,"SJ-09-GOM-046"
"571","VK906_20090918_SJ09GOM047","VK906_20090918_SJ09GOM3725PC05",2009-09-18,"JSLII-2009-GOM-3725",29.0691,-88.37611,"Gulf of Mexico | BOEM Lease Block VK906","BOEM Lease Block VK906","WGS84",393,393,"Large push core","Background coral",-0.02,-0.05,"SJ-09-GOM-047"
"572","VK906_20090918_SJ09GOM048","VK906_20090918_SJ09GOM3725PC05",2009-09-18,"JSLII-2009-GOM-3725",29.0691,-88.37611,"Gulf of Mexico | BOEM Lease Block VK906","BOEM Lease Block VK906","WGS84",393,393,"Large push core","Background coral",-0.05,-0.1,"SJ-09-GOM-048"
"573","MC751_20090919_SJ09GOM058","MC751_20090919_SJ09GOMBC05",2009-09-19,"SJ-2009-GOM-027",28.19688,-89.79876,"Gulf of Mexico | BOEM Lease Block MC751","BOEM Lease Block MC751","WGS84",429,429,"Box core","Background coral",0,-0.02,"SJ-09-GOM-058"
"574","MC751_20090919_SJ09GOM059","MC751_20090919_SJ09GOMBC05",2009-09-19,"SJ-2009-GOM-027",28.19688,-89.79876,"Gulf of Mexico | BOEM Lease Block MC751","BOEM Lease Block MC751","WGS84",429,429,"Box core","Background coral",-0.02,-0.05,"SJ-09-GOM-059"
"575","MC751_20090919_SJ09GOM060","MC751_20090919_SJ09GOMBC05",2009-09-19,"SJ-2009-GOM-027",28.19688,-89.79876,"Gulf of Mexico | BOEM Lease Block MC751","BOEM Lease Block MC751","WGS84",429,429,"Box core","Background coral",-0.05,-0.1,"SJ-09-GOM-060"
"576","MC751_20090919_SJ09GOM061","MC751_20090919_SJ09GOMBC06",2009-09-19,"SJ-2009-GOM-028",28.19675,-89.79985,"Gulf of Mexico | BOEM Lease Block MC751","BOEM Lease Block MC751","WGS84",427,427,"Box core","Background coral",0,-0.02,"SJ-09-GOM-061"
"577","MC751_20090919_SJ09GOM062","MC751_20090919_SJ09GOMBC06",2009-09-19,"SJ-2009-GOM-028",28.19675,-89.79985,"Gulf of Mexico | BOEM Lease Block MC751","BOEM Lease Block MC751","WGS84",427,427,"Box core","Background coral",-0.02,-0.05,"SJ-09-GOM-062"
"578","MC751_20090919_SJ09GOM063","MC751_20090919_SJ09GOMBC06",2009-09-19,"SJ-2009-GOM-028",28.19675,-89.79985,"Gulf of Mexico | BOEM Lease Block MC751","BOEM Lease Block MC751","WGS84",427,427,"Box core","Background coral",-0.05,-0.1,"SJ-09-GOM-063"
"579","VK906_20090920_SJ09GOM072","VK906_20090920_SJ09GOMBC08",2009-09-20,"SJ-2009-GOM-033",29.0727,-88.37808,"Gulf of Mexico | BOEM Lease Block VK906","BOEM Lease Block VK906","WGS84",418,418,"Box core","Background coral",0,-0.02,"SJ-09-GOM-072"
"580","VK906_20090920_SJ09GOM073","VK906_20090920_SJ09GOMBC08",2009-09-20,"SJ-2009-GOM-033",29.0727,-88.37808,"Gulf of Mexico | BOEM Lease Block VK906","BOEM Lease Block VK906","WGS84",418,418,"Box core","Background coral",-0.02,-0.05,"SJ-09-GOM-073"
"581","VK906_20090920_SJ09GOM074","VK906_20090920_SJ09GOMBC08",2009-09-20,"SJ-2009-GOM-033",29.0727,-88.37808,"Gulf of Mexico | BOEM Lease Block VK906","BOEM Lease Block VK906","WGS84",418,418,"Box core","Background coral",-0.05,-0.1,"SJ-09-GOM-074"
"582","VK826_20090922_SJ09GOM102","VK826_20090922_SJ09GOMBC12",2009-09-22,"SJ-2009-GOM-062",29.17011,-88.0133,"Gulf of Mexico | BOEM Lease Block VK826","BOEM Lease Block VK826","WGS84",470,470,"Box core","Background coral",0,-0.02,"SJ-09-GOM-102"
"583","VK826_20090922_SJ09GOM103","VK826_20090922_SJ09GOMBC12",2009-09-22,"SJ-2009-GOM-062",29.17011,-88.0133,"Gulf of Mexico | BOEM Lease Block VK826","BOEM Lease Block VK826","WGS84",470,470,"Box core","Background coral",-0.02,-0.05,"SJ-09-GOM-103"
"584","VK826_20090922_SJ09GOM104","VK826_20090922_SJ09GOMBC12",2009-09-22,"SJ-2009-GOM-062",29.17011,-88.0133,"Gulf of Mexico | BOEM Lease Block VK826","BOEM Lease Block VK826","WGS84",470,470,"Box core","Background coral",-0.05,-0.1,"SJ-09-GOM-104"
"585","VK826_20090922_SJ09GOM105","VK826_20090922_SJ09GOMBC13",2009-09-22,"SJ-2009-GOM-063",29.17068,-88.01233,"Gulf of Mexico | BOEM Lease Block VK826","BOEM Lease Block VK826","WGS84",461,461,"Box core","Background coral",0,-0.02,"SJ-09-GOM-105"
"586","VK826_20090922_SJ09GOM106","VK826_20090922_SJ09GOMBC13",2009-09-22,"SJ-2009-GOM-063",29.17068,-88.01233,"Gulf of Mexico | BOEM Lease Block VK826","BOEM Lease Block VK826","WGS84",461,461,"Box core","Background coral",-0.02,-0.05,"SJ-09-GOM-106"
"587","VK826_20090922_SJ09GOM107","VK826_20090922_SJ09GOMBC13",2009-09-22,"SJ-2009-GOM-063",29.17068,-88.01233,"Gulf of Mexico | BOEM Lease Block VK826","BOEM Lease Block VK826","WGS84",461,461,"Box core","Background coral",-0.05,-0.09,"SJ-09-GOM-107"
"588","VK826_20090923_SJ09GOM116","VK826_20090923_SJ09GOMBC14",2009-09-23,"SJ-2009-GOM-072",29.16771,-88.01315,"Gulf of Mexico | BOEM Lease Block VK826","BOEM Lease Block VK826","WGS84",472,472,"Box core","Background coral",0,-0.02,"SJ-09-GOM-116"
"589","VK826_20090923_SJ09GOM117","VK826_20090923_SJ09GOMBC14",2009-09-23,"SJ-2009-GOM-072",29.16771,-88.01315,"Gulf of Mexico | BOEM Lease Block VK826","BOEM Lease Block VK826","WGS84",472,472,"Box core","Background coral",-0.02,-0.05,"SJ-09-GOM-117"
"590","VK826_20090923_SJ09GOM118","VK826_20090923_SJ09GOMBC14",2009-09-23,"SJ-2009-GOM-072",29.16771,-88.01315,"Gulf of Mexico | BOEM Lease Block VK826","BOEM Lease Block VK826","WGS84",472,472,"Box core","Background coral",-0.05,-0.1,"SJ-09-GOM-118"
"591","VK826_20090923_SJ09GOM120","VK826_20090923_SJ09GOMBC16",2009-09-23,"SJ-2009-GOM-074",29.17076,-88.01133,"Gulf of Mexico | BOEM Lease Block VK826","BOEM Lease Block VK826","WGS84",458,458,"Box core","Background coral",0,-0.02,"SJ-09-GOM-120"
"592","VK826_20090923_SJ09GOM121","VK826_20090923_SJ09GOMBC16",2009-09-23,"SJ-2009-GOM-074",29.17076,-88.01133,"Gulf of Mexico | BOEM Lease Block VK826","BOEM Lease Block VK826","WGS84",458,458,"Box core","Background coral",-0.02,-0.05,"SJ-09-GOM-121"
"593","VK826_20090923_SJ09GOM122","VK826_20090923_SJ09GOMBC16",2009-09-23,"SJ-2009-GOM-074",29.17076,-88.01133,"Gulf of Mexico | BOEM Lease Block VK826","BOEM Lease Block VK826","WGS84",458,458,"Box core","Background coral",-0.05,-0.09,"SJ-09-GOM-122"
