eventID,eventDate,materialEntityID,locationID,decimalLatitude,decimalLongitude,higherGeography,locality,geodeticDatum,minimumDepthInMeters,maximumDepthInMeters,samplingProtocol,locationRemarks,parentEventID,minimumDistanceAboveSurfaceInMeters,maximumDistancesAboveSurfaceInMeters
MC885_20101016_LII10GOM4009,2010-10-16,LII-10-GOM-4009,RB-2010-GOM-527,28.0664,-89.717,Gulf of Mexico | BOEM Lease Block MC885,BOEM Lease Block MC885,WGS84,633,633,Push core,Near coral,MC885_20101016_RB10D527PC02,-0.05,-0.1
MC885_20101016_LII10GOM4010,2010-10-16,LII-10-GOM-4010,RB-2010-GOM-527,28.0664,-89.717,Gulf of Mexico | BOEM Lease Block MC885,BOEM Lease Block MC885,WGS84,633,633,Push core,Near coral,MC885_20101016_RB10D527PC01,-0,-0.02
MC885_20101016_LII10GOM4011,2010-10-16,LII-10-GOM-4011,RB-2010-GOM-527,28.0664,-89.717,Gulf of Mexico | BOEM Lease Block MC885,BOEM Lease Block MC885,WGS84,633,633,Push core,Near coral,MC885_20101016_RB10D527PC01,-0.02,-0.05
MC885_20101016_LII10GOM4012,2010-10-16,LII-10-GOM-4012,RB-2010-GOM-527,28.0664,-89.717,Gulf of Mexico | BOEM Lease Block MC885,BOEM Lease Block MC885,WGS84,633,633,Push core,Near coral,MC885_20101016_RB10D527PC01,-0.05,-0.1
MC885_20101016_LII10GOM4013,2010-10-16,LII-10-GOM-4013,RB-2010-GOM-527,28.0664,-89.717,Gulf of Mexico | BOEM Lease Block MC885,BOEM Lease Block MC885,WGS84,633,633,Push core,Near coral,MC885_20101016_RB10D527PC09,-0,-0.02
MC885_20101016_LII10GOM4014,2010-10-16,LII-10-GOM-4014,RB-2010-GOM-527,28.0664,-89.717,Gulf of Mexico | BOEM Lease Block MC885,BOEM Lease Block MC885,WGS84,633,633,Push core,Near coral,MC885_20101016_RB10D527PC09,-0.02,-0.05
MC885_20101016_LII10GOM4015,2010-10-16,LII-10-GOM-4015,RB-2010-GOM-527,28.0664,-89.717,Gulf of Mexico | BOEM Lease Block MC885,BOEM Lease Block MC885,WGS84,633,633,Push core,Near coral,MC885_20101016_RB10D527PC09,-0.05,-0.1
GB299_20101019_LII10GOM4057,2010-10-19,LII-10-GOM-4057,RB-2010-GOM-530,27.68659,-92.23104,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,362,362,Push core,Near coral,GB299_20101019_RB10D530PC01,-0,-0.02
GB299_20101019_LII10GOM4058,2010-10-19,LII-10-GOM-4058,RB-2010-GOM-530,27.68659,-92.23104,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,362,362,Push core,Near coral,GB299_20101019_RB10D530PC01,-0.02,-0.05
GB299_20101019_LII10GOM4059,2010-10-19,LII-10-GOM-4059,RB-2010-GOM-530,27.68659,-92.23104,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,362,362,Push core,Near coral,GB299_20101019_RB10D530PC01,-0.05,-0.1
GB299_20101019_LII10GOM4060,2010-10-19,LII-10-GOM-4060,RB-2010-GOM-530,27.68652,-92.23073,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,361,361,Push core,Near coral,GB299_20101019_RB10D530PC02,-0,-0.02
GB299_20101019_LII10GOM4061,2010-10-19,LII-10-GOM-4061,RB-2010-GOM-530,27.68652,-92.23073,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,361,361,Push core,Near coral,GB299_20101019_RB10D530PC02,-0.02,-0.05
GB299_20101019_LII10GOM4062,2010-10-19,LII-10-GOM-4062,RB-2010-GOM-530,27.68652,-92.23073,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,361,361,Push core,Near coral,GB299_20101019_RB10D530PC02,-0.05,-0.1
GB299_20101019_LII10GOM4063,2010-10-19,LII-10-GOM-4063,RB-2010-GOM-530,27.68652,-92.23073,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,361,361,Push core,Near coral,GB299_20101019_RB10D530PC03,-0,-0.02
GB299_20101019_LII10GOM4064,2010-10-19,LII-10-GOM-4064,RB-2010-GOM-530,27.68652,-92.23073,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,361,361,Push core,Near coral,GB299_20101019_RB10D530PC03,-0.02,-0.05
GB299_20101019_LII10GOM4065,2010-10-19,LII-10-GOM-4065,RB-2010-GOM-530,27.68652,-92.23073,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,361,361,Push core,Near coral,GB299_20101019_RB10D530PC03,-0.05,-0.1
GB299_20101019_LII10GOM4066,2010-10-19,LII-10-GOM-4066,RB-2010-GOM-530,27.68652,-92.23073,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,361,361,Push core,Near coral,GB299_20101019_RB10D530PC04,-0,-0.02
GB299_20101019_LII10GOM4067,2010-10-19,LII-10-GOM-4067,RB-2010-GOM-530,27.68652,-92.23073,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,361,361,Push core,Near coral,GB299_20101019_RB10D530PC04,-0.02,-0.05
GB299_20101019_LII10GOM4068,2010-10-19,LII-10-GOM-4068,RB-2010-GOM-530,27.68652,-92.23073,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,361,361,Push core,Near coral,GB299_20101019_RB10D530PC04,-0.05,-0.1
GB299_20101020_LII10GOM4069,2010-10-20,LII-10-GOM-4069,RB-2010-GOM-530,27.6846,-92.2209,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,340,340,Push core,Near coral,GB299_20101020_RB10D530PC05,-0,-0.02
GB299_20101020_LII10GOM4070,2010-10-20,LII-10-GOM-4070,RB-2010-GOM-530,27.6846,-92.2209,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,340,340,Push core,Near coral,GB299_20101020_RB10D530PC05,-0.02,-0.05
GB299_20101020_LII10GOM4071,2010-10-20,LII-10-GOM-4071,RB-2010-GOM-530,27.6846,-92.2209,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,340,340,Push core,Near coral,GB299_20101020_RB10D530PC05,-0.05,-0.1
GB299_20101020_LII10GOM4072,2010-10-20,LII-10-GOM-4072,RB-2010-GOM-530,27.6846,-92.2209,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,340,340,Push core,Near coral,GB299_20101020_RB10D530PC07,-0,-0.02
GB299_20101020_LII10GOM4073,2010-10-20,LII-10-GOM-4073,RB-2010-GOM-530,27.6846,-92.2209,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,340,340,Push core,Near coral,GB299_20101020_RB10D530PC07,-0.02,-0.05
GB299_20101020_LII10GOM4074,2010-10-20,LII-10-GOM-4074,RB-2010-GOM-530,27.6846,-92.2209,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,340,340,Push core,Near coral,GB299_20101020_RB10D530PC07,-0.05,-0.1
GB299_20101019_LII10GOM4075,2010-10-19,LII-10-GOM-4075,RB-2010-GOM-530,27.68659,-92.23104,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,362,362,Push core,Near coral,GB299_20101019_RB10D530PC09,-0,-0.02
GB299_20101019_LII10GOM4076,2010-10-19,LII-10-GOM-4076,RB-2010-GOM-530,27.68659,-92.23104,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,362,362,Push core,Near coral,GB299_20101019_RB10D530PC09,-0.02,-0.05
GB299_20101019_LII10GOM4077,2010-10-19,LII-10-GOM-4077,RB-2010-GOM-530,27.68659,-92.23104,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,362,362,Push core,Near coral,GB299_20101019_RB10D530PC09,-0.05,-0.1
GB299_20101019_LII10GOM4078,2010-10-19,LII-10-GOM-4078,RB-2010-GOM-530,27.68659,-92.23104,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,362,362,Push core,Near coral,GB299_20101019_RB10D530PC10,-0,-0.02
GB299_20101019_LII10GOM4079,2010-10-19,LII-10-GOM-4079,RB-2010-GOM-530,27.68659,-92.23104,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,362,362,Push core,Near coral,GB299_20101019_RB10D530PC10,-0.02,-0.05
GB299_20101019_LII10GOM4080,2010-10-19,LII-10-GOM-4080,RB-2010-GOM-530,27.68659,-92.23104,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,362,362,Push core,Near coral,GB299_20101019_RB10D530PC10,-0.05,-0.1
GC140_20101021_LII10GOM4103,2010-10-21,LII-10-GOM-4103,RB-2010-GOM-532,27.8108,-91.5371,Gulf of Mexico | BOEM Lease Block GC140,BOEM Lease Block GC140,WGS84,263,263,Push core,Near coral,GC140_20101021_RB10D532PC07,-0,-0.02
GC140_20101021_LII10GOM4104,2010-10-21,LII-10-GOM-4104,RB-2010-GOM-532,27.8108,-91.5371,Gulf of Mexico | BOEM Lease Block GC140,BOEM Lease Block GC140,WGS84,263,263,Push core,Near coral,GC140_20101021_RB10D532PC07,-0.02,-0.05
GC140_20101021_LII10GOM4105,2010-10-21,LII-10-GOM-4105,RB-2010-GOM-532,27.8108,-91.5371,Gulf of Mexico | BOEM Lease Block GC140,BOEM Lease Block GC140,WGS84,263,263,Push core,Near coral,GC140_20101021_RB10D532PC07,-0.05,-0.07
GC140_20101021_LII10GOM4106,2010-10-21,LII-10-GOM-4106,RB-2010-GOM-532,27.8108,-91.5371,Gulf of Mexico | BOEM Lease Block GC140,BOEM Lease Block GC140,WGS84,263,263,Push core,Near coral,GC140_20101021_RB10D532PC10,-0,-0.02
GC140_20101021_LII10GOM4107,2010-10-21,LII-10-GOM-4107,RB-2010-GOM-532,27.8108,-91.5371,Gulf of Mexico | BOEM Lease Block GC140,BOEM Lease Block GC140,WGS84,263,263,Push core,Near coral,GC140_20101021_RB10D532PC10,-0.02,-0.05
GC140_20101021_LII10GOM4108,2010-10-21,LII-10-GOM-4108,RB-2010-GOM-532,27.8108,-91.5371,Gulf of Mexico | BOEM Lease Block GC140,BOEM Lease Block GC140,WGS84,263,263,Push core,Near coral,GC140_20101021_RB10D532PC10,-0.05,-0.1
GC249_20101023_LII10GOM4109,2010-10-23,LII-10-GOM-4109,RB-2010-GOM-533,27.7241,-90.5142,Gulf of Mexico | BOEM Lease Block GC249,BOEM Lease Block GC249,WGS84,789,789,Push core,Near coral,GC249_20101023_RB10D533PC09,-0,-0.02
GC249_20101023_LII10GOM4110,2010-10-23,LII-10-GOM-4110,RB-2010-GOM-533,27.7241,-90.5142,Gulf of Mexico | BOEM Lease Block GC249,BOEM Lease Block GC249,WGS84,789,789,Push core,Near coral,GC249_20101023_RB10D533PC09,-0.02,-0.05
GC249_20101023_LII10GOM4111,2010-10-23,LII-10-GOM-4111,RB-2010-GOM-533,27.7241,-90.5142,Gulf of Mexico | BOEM Lease Block GC249,BOEM Lease Block GC249,WGS84,789,789,Push core,Near coral,GC249_20101023_RB10D533PC09,-0.05,-0.1
GC249_20101023_LII10GOM4114,2010-10-23,LII-10-GOM-4114,RB-2010-GOM-533,27.7241,-90.5142,Gulf of Mexico | BOEM Lease Block GC249,BOEM Lease Block GC249,WGS84,789,789,Push core,Near coral,GC249_20101023_RB10D533PC07,-0,-0.02
GC249_20101023_LII10GOM4115,2010-10-23,LII-10-GOM-4115,RB-2010-GOM-533,27.7241,-90.5142,Gulf of Mexico | BOEM Lease Block GC249,BOEM Lease Block GC249,WGS84,789,789,Push core,Near coral,GC249_20101023_RB10D533PC07,-0.02,-0.05
GC249_20101023_LII10GOM4116,2010-10-23,LII-10-GOM-4116,RB-2010-GOM-533,27.7241,-90.5142,Gulf of Mexico | BOEM Lease Block GC249,BOEM Lease Block GC249,WGS84,789,789,Push core,Near coral,GC249_20101023_RB10D533PC07,-0.05,-0.1
GC249_20101023_LII10GOM4118,2010-10-23,LII-10-GOM-4118,RB-2010-GOM-533,27.7241,-90.5142,Gulf of Mexico | BOEM Lease Block GC249,BOEM Lease Block GC249,WGS84,789,789,Push core,Near coral,GC249_20101023_RB10D533PC08,-0,-0.02
GC249_20101023_LII10GOM4119,2010-10-23,LII-10-GOM-4119,RB-2010-GOM-533,27.7241,-90.5142,Gulf of Mexico | BOEM Lease Block GC249,BOEM Lease Block GC249,WGS84,789,789,Push core,Near coral,GC249_20101023_RB10D533PC08,-0.02,-0.05
GC249_20101023_LII10GOM4120,2010-10-23,LII-10-GOM-4120,RB-2010-GOM-533,27.7241,-90.5142,Gulf of Mexico | BOEM Lease Block GC249,BOEM Lease Block GC249,WGS84,789,789,Push core,Near coral,GC249_20101023_RB10D533PC08,-0.05,-0.1
MC118_20101030_LII10GOM4210,2010-10-30,LII-10-GOM-4210,RB-2010-GOM-538,28.85271,-88.49254,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,883,883,Push core,Near coral,MC118_20101030_RB10D538PC01,-0,-0.02
MC118_20101030_LII10GOM4211,2010-10-30,LII-10-GOM-4211,RB-2010-GOM-538,28.85271,-88.49254,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,883,883,Push core,Near coral,MC118_20101030_RB10D538PC01,-0.02,-0.05
MC118_20101030_LII10GOM4212,2010-10-30,LII-10-GOM-4212,RB-2010-GOM-538,28.85271,-88.49254,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,883,883,Push core,Near coral,MC118_20101030_RB10D538PC01,-0.05,-0.1
MC118_20101030_LII10GOM4213,2010-10-30,LII-10-GOM-4213,RB-2010-GOM-538,28.85271,-88.49254,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,883,883,Push core,Near coral,MC118_20101030_RB10D538PC02,-0,-0.02
MC118_20101030_LII10GOM4214,2010-10-30,LII-10-GOM-4214,RB-2010-GOM-538,28.85271,-88.49254,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,883,883,Push core,Near coral,MC118_20101030_RB10D538PC02,-0.02,-0.05
MC118_20101030_LII10GOM4215,2010-10-30,LII-10-GOM-4215,RB-2010-GOM-538,28.85271,-88.49254,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,883,883,Push core,Near coral,MC118_20101030_RB10D538PC02,-0.05,-0.1
MC118_20101030_LII10GOM4216,2010-10-30,LII-10-GOM-4216,RB-2010-GOM-538,28.85268,-88.49267,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,882,882,Push core,Near coral,MC118_20101030_RB10D538PC04,-0,-0.02
MC118_20101030_LII10GOM4217,2010-10-30,LII-10-GOM-4217,RB-2010-GOM-538,28.85268,-88.49267,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,882,882,Push core,Near coral,MC118_20101030_RB10D538PC04,-0.02,-0.05
MC118_20101030_LII10GOM4218,2010-10-30,LII-10-GOM-4218,RB-2010-GOM-538,28.85268,-88.49267,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,882,882,Push core,Near coral,MC118_20101030_RB10D538PC04,-0.05,-0.1
MC118_20101030_LII10GOM4219,2010-10-30,LII-10-GOM-4219,RB-2010-GOM-538,28.85271,-88.49254,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,883,883,Push core,Near coral,MC118_20101030_RB10D538PC05,-0,-0.02
MC118_20101030_LII10GOM4220,2010-10-30,LII-10-GOM-4220,RB-2010-GOM-538,28.85271,-88.49254,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,883,883,Push core,Near coral,MC118_20101030_RB10D538PC05,-0.02,-0.05
MC118_20101030_LII10GOM4221,2010-10-30,LII-10-GOM-4221,RB-2010-GOM-538,28.85271,-88.49254,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,883,883,Push core,Near coral,MC118_20101030_RB10D538PC05,-0.05,-0.1
MC118_20101030_LII10GOM4222,2010-10-30,LII-10-GOM-4222,RB-2010-GOM-538,28.85268,-88.49267,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,882,882,Push core,Near coral,MC118_20101030_RB10D538PC06,-0,-0.02
MC118_20101030_LII10GOM4223,2010-10-30,LII-10-GOM-4223,RB-2010-GOM-538,28.85268,-88.49267,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,882,882,Push core,Near coral,MC118_20101030_RB10D538PC06,-0.02,-0.05
MC118_20101030_LII10GOM4224,2010-10-30,LII-10-GOM-4224,RB-2010-GOM-538,28.85268,-88.49267,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,882,882,Push core,Near coral,MC118_20101030_RB10D538PC06,-0.05,-0.1
MC118_20101030_LII10GOM4228,2010-10-30,LII-10-GOM-4228,RB-2010-GOM-538,28.85268,-88.49267,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,882,882,Push core,Near coral,MC118_20101030_RB10D538PC08,-0,-0.02
MC118_20101030_LII10GOM4229,2010-10-30,LII-10-GOM-4229,RB-2010-GOM-538,28.85268,-88.49267,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,882,882,Push core,Near coral,MC118_20101030_RB10D538PC08,-0.02,-0.05
MC118_20101030_LII10GOM4230,2010-10-30,LII-10-GOM-4230,RB-2010-GOM-538,28.85268,-88.49267,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,882,882,Push core,Near coral,MC118_20101030_RB10D538PC08,-0.05,-0.1
MC118_20130625_NA028046a,2013-06-25,NA028-046a,NA028-H1261,28.85275,-88.49269,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,884,884,Push core,Near coral,MC118_20130625_NA028046PC1,-0,-0.01
MC118_20130625_NA028046b,2013-06-25,NA028-046b,NA028-H1261,28.85275,-88.49269,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,884,884,Push core,Near coral,MC118_20130625_NA028046PC1,-0.01,-0.03
MC118_20130625_NA028046c,2013-06-25,NA028-046c,NA028-H1261,28.85275,-88.49269,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,884,884,Push core,Near coral,MC118_20130625_NA028046PC1,-0.03,-0.05
MC118_20130625_NA028046d,2013-06-25,NA028-046d,NA028-H1261,28.85275,-88.49269,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,884,884,Push core,Near coral,MC118_20130625_NA028046PC1,-0.05,-0.1
MC118_20130625_NA028048a,2013-06-25,NA028-048a,NA028-H1261,28.85275,-88.49269,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,884,884,Push core,Near coral,MC118_20130625_NA028048PC3,-0,-0.01
MC118_20130625_NA028048b,2013-06-25,NA028-048b,NA028-H1261,28.85275,-88.49269,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,884,884,Push core,Near coral,MC118_20130625_NA028048PC3,-0.01,-0.03
MC118_20130625_NA028048c,2013-06-25,NA028-048c,NA028-H1261,28.85275,-88.49269,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,884,884,Push core,Near coral,MC118_20130625_NA028048PC3,-0.03,-0.05
MC118_20130625_NA028048d,2013-06-25,NA028-048d,NA028-H1261,28.85275,-88.49269,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,884,884,Push core,Near coral,MC118_20130625_NA028048PC3,-0.05,-0.07
MC118_20130625_NA028049a,2013-06-25,NA028-049a,NA028-H1261,28.85275,-88.49269,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,884,884,Push core,Near coral,MC118_20130625_NA028049PC2,-0,-0.01
MC118_20130625_NA028049b,2013-06-25,NA028-049b,NA028-H1261,28.85275,-88.49269,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,884,884,Push core,Near coral,MC118_20130625_NA028049PC2,-0.01,-0.03
MC118_20130625_NA028049c,2013-06-25,NA028-049c,NA028-H1261,28.85275,-88.49269,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,884,884,Push core,Near coral,MC118_20130625_NA028049PC2,-0.03,-0.05
MC118_20130625_NA028049d,2013-06-25,NA028-049d,NA028-H1261,28.85275,-88.49269,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,884,884,Push core,Near coral,MC118_20130625_NA028049PC2,-0.05,-0.1
MC118_20130625_NA028051a,2013-06-25,NA028-051a,NA028-H1261,28.85268,-88.49252,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,883,883,Push core,Near coral,MC118_20130625_NA028051PC5,-0,-0.01
MC118_20130625_NA028051b,2013-06-25,NA028-051b,NA028-H1261,28.85268,-88.49252,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,883,883,Push core,Near coral,MC118_20130625_NA028051PC5,-0.01,-0.03
MC118_20130625_NA028051c,2013-06-25,NA028-051c,NA028-H1261,28.85268,-88.49252,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,883,883,Push core,Near coral,MC118_20130625_NA028051PC5,-0.03,-0.05
MC118_20130625_NA028051d,2013-06-25,NA028-051d,NA028-H1261,28.85268,-88.49252,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,883,883,Push core,Near coral,MC118_20130625_NA028051PC5,-0.05,-0.1
AT357_20130627_NA028084a,2013-06-27,NA028-084a,NA028-H1264,27.58672,-89.70464,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1049,1049,Push core,Near coral,AT357_20130627_NA028084PC4,-0,-0.01
AT357_20130627_NA028084b,2013-06-27,NA028-084b,NA028-H1264,27.58672,-89.70464,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1049,1049,Push core,Near coral,AT357_20130627_NA028084PC4,-0.01,-0.03
AT357_20130627_NA028084c,2013-06-27,NA028-084c,NA028-H1264,27.58672,-89.70464,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1049,1049,Push core,Near coral,AT357_20130627_NA028084PC4,-0.03,-0.05
AT357_20130627_NA028084d,2013-06-27,NA028-084d,NA028-H1264,27.58672,-89.70464,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1049,1049,Push core,Near coral,AT357_20130627_NA028084PC4,-0.05,-0.1
AT357_20130627_NA028085a,2013-06-27,NA028-085a,NA028-H1264,27.58672,-89.70464,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1049,1049,Push core,Near coral,AT357_20130627_NA028085PC1,-0,-0.01
AT357_20130627_NA028085b,2013-06-27,NA028-085b,NA028-H1264,27.58672,-89.70464,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1049,1049,Push core,Near coral,AT357_20130627_NA028085PC1,-0.01,-0.03
AT357_20130627_NA028085c,2013-06-27,NA028-085c,NA028-H1264,27.58672,-89.70464,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1049,1049,Push core,Near coral,AT357_20130627_NA028085PC1,-0.03,-0.05
AT357_20130627_NA028085d,2013-06-27,NA028-085d,NA028-H1264,27.58672,-89.70464,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1049,1049,Push core,Near coral,AT357_20130627_NA028085PC1,-0.05,-0.1
AT357_20130627_NA028086a,2013-06-27,NA028-086a,NA028-H1264,27.58672,-89.70464,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1049,1049,Push core,Near coral,AT357_20130627_NA028086PC2,-0,-0.01
AT357_20130627_NA028086b,2013-06-27,NA028-086b,NA028-H1264,27.58672,-89.70464,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1049,1049,Push core,Near coral,AT357_20130627_NA028086PC2,-0.01,-0.03
AT357_20130627_NA028086c,2013-06-27,NA028-086c,NA028-H1264,27.58672,-89.70464,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1049,1049,Push core,Near coral,AT357_20130627_NA028086PC2,-0.03,-0.05
AT357_20130627_NA028086d,2013-06-27,NA028-086d,NA028-H1264,27.58672,-89.70464,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1049,1049,Push core,Near coral,AT357_20130627_NA028086PC2,-0.05,-0.1
AT357_20130629_NA028105a,2013-06-29,NA028-105a,NA028-H1266,27.58573,-89.70502,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1054,1054,Push core,Near coral,AT357_20130629_NA028105PC1,-0,-0.01
AT357_20130629_NA028105b,2013-06-29,NA028-105b,NA028-H1266,27.58573,-89.70502,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1054,1054,Push core,Near coral,AT357_20130629_NA028105PC1,-0.01,-0.03
AT357_20130629_NA028105c,2013-06-29,NA028-105c,NA028-H1266,27.58573,-89.70502,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1054,1054,Push core,Near coral,AT357_20130629_NA028105PC1,-0.03,-0.05
AT357_20130629_NA028105d,2013-06-29,NA028-105d,NA028-H1266,27.58573,-89.70502,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1054,1054,Push core,Near coral,AT357_20130629_NA028105PC1,-0.05,-0.1
AT357_20130629_NA028106a,2013-06-29,NA028-106a,NA028-H1266,27.58573,-89.70502,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1054,1054,Push core,Near coral,AT357_20130629_NA028106PC2,-0,-0.01
AT357_20130629_NA028106b,2013-06-29,NA028-106b,NA028-H1266,27.58573,-89.70502,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1054,1054,Push core,Near coral,AT357_20130629_NA028106PC2,-0.01,-0.03
AT357_20130629_NA028106c,2013-06-29,NA028-106c,NA028-H1266,27.58573,-89.70502,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1054,1054,Push core,Near coral,AT357_20130629_NA028106PC2,-0.03,-0.05
AT357_20130629_NA028106d,2013-06-29,NA028-106d,NA028-H1266,27.58573,-89.70502,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1054,1054,Push core,Near coral,AT357_20130629_NA028106PC2,-0.05,-0.1
AT357_20130629_NA028108a,2013-06-29,NA028-108a,NA028-H1266,27.58573,-89.70502,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1054,1054,Push core,Near coral,AT357_20130629_NA028108PC4,-0,-0.01
AT357_20130629_NA028108b,2013-06-29,NA028-108b,NA028-H1266,27.58573,-89.70502,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1054,1054,Push core,Near coral,AT357_20130629_NA028108PC4,-0.01,-0.03
