eventID,parentEventID,eventDate,locationID,decimalLatitude,decimalLongitude,higherGeography,locality,geodeticDatum,minimumDepthInMeters,maximumDepthInMeters,samplingProtocol,locationRemarks,minimumDistanceAboveSurfaceInMeters,maximumDistancesAboveSurfaceInMeters,materialEntityID
MC885_20101016_RB10D527PC02,NA,2010-10-16,RB-2010-GOM-527,28.0664,-89.717,Gulf of Mexico | BOEM Lease Block MC885,BOEM Lease Block MC885,WGS84,633,633,Push core,Near coral,-0,-0.02,RB10-D527-PC02
MC885_20101016_RB10D527PC02,NA,2010-10-16,RB-2010-GOM-527,28.0664,-89.717,Gulf of Mexico | BOEM Lease Block MC885,BOEM Lease Block MC885,WGS84,633,633,Push core,Near coral,-0.02,-0.05,RB10-D527-PC02
MC885_20101016_RB10D527PC02,NA,2010-10-16,RB-2010-GOM-527,28.0664,-89.717,Gulf of Mexico | BOEM Lease Block MC885,BOEM Lease Block MC885,WGS84,633,633,Push core,Near coral,-0.05,-0.1,RB10-D527-PC02
MC885_20101016_RB10D527PC01,NA,2010-10-16,RB-2010-GOM-527,28.0664,-89.717,Gulf of Mexico | BOEM Lease Block MC885,BOEM Lease Block MC885,WGS84,633,633,Push core,Near coral,-0,-0.02,RB10-D527-PC01
MC885_20101016_RB10D527PC01,NA,2010-10-16,RB-2010-GOM-527,28.0664,-89.717,Gulf of Mexico | BOEM Lease Block MC885,BOEM Lease Block MC885,WGS84,633,633,Push core,Near coral,-0.02,-0.05,RB10-D527-PC01
MC885_20101016_RB10D527PC01,NA,2010-10-16,RB-2010-GOM-527,28.0664,-89.717,Gulf of Mexico | BOEM Lease Block MC885,BOEM Lease Block MC885,WGS84,633,633,Push core,Near coral,-0.05,-0.1,RB10-D527-PC01
MC885_20101016_RB10D527PC09,NA,2010-10-16,RB-2010-GOM-527,28.0664,-89.717,Gulf of Mexico | BOEM Lease Block MC885,BOEM Lease Block MC885,WGS84,633,633,Push core,Near coral,-0,-0.02,RB10-D527-PC09
MC885_20101016_RB10D527PC09,NA,2010-10-16,RB-2010-GOM-527,28.0664,-89.717,Gulf of Mexico | BOEM Lease Block MC885,BOEM Lease Block MC885,WGS84,633,633,Push core,Near coral,-0.02,-0.05,RB10-D527-PC09
MC885_20101016_RB10D527PC09,NA,2010-10-16,RB-2010-GOM-527,28.0664,-89.717,Gulf of Mexico | BOEM Lease Block MC885,BOEM Lease Block MC885,WGS84,633,633,Push core,Near coral,-0.05,-0.1,RB10-D527-PC09
GB299_20101019_RB10D530PC01,NA,2010-10-19,RB-2010-GOM-530,27.68659,-92.23104,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,362,362,Push core,Near coral,-0,-0.02,RB10-D530-PC01
GB299_20101019_RB10D530PC01,NA,2010-10-19,RB-2010-GOM-530,27.68659,-92.23104,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,362,362,Push core,Near coral,-0.02,-0.05,RB10-D530-PC01
GB299_20101019_RB10D530PC01,NA,2010-10-19,RB-2010-GOM-530,27.68659,-92.23104,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,362,362,Push core,Near coral,-0.05,-0.1,RB10-D530-PC01
GB299_20101019_RB10D530PC02,NA,2010-10-19,RB-2010-GOM-530,27.68652,-92.23073,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,361,361,Push core,Near coral,-0,-0.02,RB10-D530-PC02
GB299_20101019_RB10D530PC02,NA,2010-10-19,RB-2010-GOM-530,27.68652,-92.23073,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,361,361,Push core,Near coral,-0.02,-0.05,RB10-D530-PC02
GB299_20101019_RB10D530PC02,NA,2010-10-19,RB-2010-GOM-530,27.68652,-92.23073,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,361,361,Push core,Near coral,-0.05,-0.1,RB10-D530-PC02
GB299_20101019_RB10D530PC03,NA,2010-10-19,RB-2010-GOM-530,27.68652,-92.23073,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,361,361,Push core,Near coral,-0,-0.02,RB10-D530-PC03
GB299_20101019_RB10D530PC03,NA,2010-10-19,RB-2010-GOM-530,27.68652,-92.23073,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,361,361,Push core,Near coral,-0.02,-0.05,RB10-D530-PC03
GB299_20101019_RB10D530PC03,NA,2010-10-19,RB-2010-GOM-530,27.68652,-92.23073,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,361,361,Push core,Near coral,-0.05,-0.1,RB10-D530-PC03
GB299_20101019_RB10D530PC04,NA,2010-10-19,RB-2010-GOM-530,27.68652,-92.23073,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,361,361,Push core,Near coral,-0,-0.02,RB10-D530-PC04
GB299_20101019_RB10D530PC04,NA,2010-10-19,RB-2010-GOM-530,27.68652,-92.23073,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,361,361,Push core,Near coral,-0.02,-0.05,RB10-D530-PC04
GB299_20101019_RB10D530PC04,NA,2010-10-19,RB-2010-GOM-530,27.68652,-92.23073,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,361,361,Push core,Near coral,-0.05,-0.1,RB10-D530-PC04
GB299_20101020_RB10D530PC05,NA,2010-10-20,RB-2010-GOM-530,27.6846,-92.2209,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,340,340,Push core,Near coral,-0,-0.02,RB10-D530-PC05
GB299_20101020_RB10D530PC05,NA,2010-10-20,RB-2010-GOM-530,27.6846,-92.2209,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,340,340,Push core,Near coral,-0.02,-0.05,RB10-D530-PC05
GB299_20101020_RB10D530PC05,NA,2010-10-20,RB-2010-GOM-530,27.6846,-92.2209,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,340,340,Push core,Near coral,-0.05,-0.1,RB10-D530-PC05
GB299_20101020_RB10D530PC07,NA,2010-10-20,RB-2010-GOM-530,27.6846,-92.2209,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,340,340,Push core,Near coral,-0,-0.02,RB10-D530-PC07
GB299_20101020_RB10D530PC07,NA,2010-10-20,RB-2010-GOM-530,27.6846,-92.2209,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,340,340,Push core,Near coral,-0.02,-0.05,RB10-D530-PC07
GB299_20101020_RB10D530PC07,NA,2010-10-20,RB-2010-GOM-530,27.6846,-92.2209,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,340,340,Push core,Near coral,-0.05,-0.1,RB10-D530-PC07
GB299_20101019_RB10D530PC09,NA,2010-10-19,RB-2010-GOM-530,27.68659,-92.23104,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,362,362,Push core,Near coral,-0,-0.02,RB10-D530-PC09
GB299_20101019_RB10D530PC09,NA,2010-10-19,RB-2010-GOM-530,27.68659,-92.23104,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,362,362,Push core,Near coral,-0.02,-0.05,RB10-D530-PC09
GB299_20101019_RB10D530PC09,NA,2010-10-19,RB-2010-GOM-530,27.68659,-92.23104,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,362,362,Push core,Near coral,-0.05,-0.1,RB10-D530-PC09
GB299_20101019_RB10D530PC10,NA,2010-10-19,RB-2010-GOM-530,27.68659,-92.23104,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,362,362,Push core,Near coral,-0,-0.02,RB10-D530-PC10
GB299_20101019_RB10D530PC10,NA,2010-10-19,RB-2010-GOM-530,27.68659,-92.23104,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,362,362,Push core,Near coral,-0.02,-0.05,RB10-D530-PC10
GB299_20101019_RB10D530PC10,NA,2010-10-19,RB-2010-GOM-530,27.68659,-92.23104,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,362,362,Push core,Near coral,-0.05,-0.1,RB10-D530-PC10
GC140_20101021_RB10D532PC07,NA,2010-10-21,RB-2010-GOM-532,27.8108,-91.5371,Gulf of Mexico | BOEM Lease Block GC140,BOEM Lease Block GC140,WGS84,263,263,Push core,Near coral,-0,-0.02,RB10-D532-PC07
GC140_20101021_RB10D532PC07,NA,2010-10-21,RB-2010-GOM-532,27.8108,-91.5371,Gulf of Mexico | BOEM Lease Block GC140,BOEM Lease Block GC140,WGS84,263,263,Push core,Near coral,-0.02,-0.05,RB10-D532-PC07
GC140_20101021_RB10D532PC07,NA,2010-10-21,RB-2010-GOM-532,27.8108,-91.5371,Gulf of Mexico | BOEM Lease Block GC140,BOEM Lease Block GC140,WGS84,263,263,Push core,Near coral,-0.05,-0.07,RB10-D532-PC07
GC140_20101021_RB10D532PC10,NA,2010-10-21,RB-2010-GOM-532,27.8108,-91.5371,Gulf of Mexico | BOEM Lease Block GC140,BOEM Lease Block GC140,WGS84,263,263,Push core,Near coral,-0,-0.02,RB10-D532-PC10
GC140_20101021_RB10D532PC10,NA,2010-10-21,RB-2010-GOM-532,27.8108,-91.5371,Gulf of Mexico | BOEM Lease Block GC140,BOEM Lease Block GC140,WGS84,263,263,Push core,Near coral,-0.02,-0.05,RB10-D532-PC10
GC140_20101021_RB10D532PC10,NA,2010-10-21,RB-2010-GOM-532,27.8108,-91.5371,Gulf of Mexico | BOEM Lease Block GC140,BOEM Lease Block GC140,WGS84,263,263,Push core,Near coral,-0.05,-0.1,RB10-D532-PC10
GC249_20101023_RB10D533PC09,NA,2010-10-23,RB-2010-GOM-533,27.7241,-90.5142,Gulf of Mexico | BOEM Lease Block GC249,BOEM Lease Block GC249,WGS84,789,789,Push core,Near coral,-0,-0.02,RB10-D533-PC09
GC249_20101023_RB10D533PC09,NA,2010-10-23,RB-2010-GOM-533,27.7241,-90.5142,Gulf of Mexico | BOEM Lease Block GC249,BOEM Lease Block GC249,WGS84,789,789,Push core,Near coral,-0.02,-0.05,RB10-D533-PC09
GC249_20101023_RB10D533PC09,NA,2010-10-23,RB-2010-GOM-533,27.7241,-90.5142,Gulf of Mexico | BOEM Lease Block GC249,BOEM Lease Block GC249,WGS84,789,789,Push core,Near coral,-0.05,-0.1,RB10-D533-PC09
GC249_20101023_RB10D533PC07,NA,2010-10-23,RB-2010-GOM-533,27.7241,-90.5142,Gulf of Mexico | BOEM Lease Block GC249,BOEM Lease Block GC249,WGS84,789,789,Push core,Near coral,-0,-0.02,RB10-D533-PC07
GC249_20101023_RB10D533PC07,NA,2010-10-23,RB-2010-GOM-533,27.7241,-90.5142,Gulf of Mexico | BOEM Lease Block GC249,BOEM Lease Block GC249,WGS84,789,789,Push core,Near coral,-0.02,-0.05,RB10-D533-PC07
GC249_20101023_RB10D533PC07,NA,2010-10-23,RB-2010-GOM-533,27.7241,-90.5142,Gulf of Mexico | BOEM Lease Block GC249,BOEM Lease Block GC249,WGS84,789,789,Push core,Near coral,-0.05,-0.1,RB10-D533-PC07
GC249_20101023_RB10D533PC08,NA,2010-10-23,RB-2010-GOM-533,27.7241,-90.5142,Gulf of Mexico | BOEM Lease Block GC249,BOEM Lease Block GC249,WGS84,789,789,Push core,Near coral,-0,-0.02,RB10-D533-PC08
GC249_20101023_RB10D533PC08,NA,2010-10-23,RB-2010-GOM-533,27.7241,-90.5142,Gulf of Mexico | BOEM Lease Block GC249,BOEM Lease Block GC249,WGS84,789,789,Push core,Near coral,-0.02,-0.05,RB10-D533-PC08
GC249_20101023_RB10D533PC08,NA,2010-10-23,RB-2010-GOM-533,27.7241,-90.5142,Gulf of Mexico | BOEM Lease Block GC249,BOEM Lease Block GC249,WGS84,789,789,Push core,Near coral,-0.05,-0.1,RB10-D533-PC08
MC118_20101030_RB10D538PC01,NA,2010-10-30,RB-2010-GOM-538,28.85271,-88.49254,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,883,883,Push core,Near coral,-0,-0.02,RB10-D538-PC01
MC118_20101030_RB10D538PC01,NA,2010-10-30,RB-2010-GOM-538,28.85271,-88.49254,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,883,883,Push core,Near coral,-0.02,-0.05,RB10-D538-PC01
MC118_20101030_RB10D538PC01,NA,2010-10-30,RB-2010-GOM-538,28.85271,-88.49254,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,883,883,Push core,Near coral,-0.05,-0.1,RB10-D538-PC01
MC118_20101030_RB10D538PC02,NA,2010-10-30,RB-2010-GOM-538,28.85271,-88.49254,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,883,883,Push core,Near coral,-0,-0.02,RB10-D538-PC02
MC118_20101030_RB10D538PC02,NA,2010-10-30,RB-2010-GOM-538,28.85271,-88.49254,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,883,883,Push core,Near coral,-0.02,-0.05,RB10-D538-PC02
MC118_20101030_RB10D538PC02,NA,2010-10-30,RB-2010-GOM-538,28.85271,-88.49254,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,883,883,Push core,Near coral,-0.05,-0.1,RB10-D538-PC02
MC118_20101030_RB10D538PC04,NA,2010-10-30,RB-2010-GOM-538,28.85268,-88.49267,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,882,882,Push core,Near coral,-0,-0.02,RB10-D538-PC04
MC118_20101030_RB10D538PC04,NA,2010-10-30,RB-2010-GOM-538,28.85268,-88.49267,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,882,882,Push core,Near coral,-0.02,-0.05,RB10-D538-PC04
MC118_20101030_RB10D538PC04,NA,2010-10-30,RB-2010-GOM-538,28.85268,-88.49267,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,882,882,Push core,Near coral,-0.05,-0.1,RB10-D538-PC04
MC118_20101030_RB10D538PC05,NA,2010-10-30,RB-2010-GOM-538,28.85271,-88.49254,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,883,883,Push core,Near coral,-0,-0.02,RB10-D538-PC05
MC118_20101030_RB10D538PC05,NA,2010-10-30,RB-2010-GOM-538,28.85271,-88.49254,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,883,883,Push core,Near coral,-0.02,-0.05,RB10-D538-PC05
MC118_20101030_RB10D538PC05,NA,2010-10-30,RB-2010-GOM-538,28.85271,-88.49254,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,883,883,Push core,Near coral,-0.05,-0.1,RB10-D538-PC05
MC118_20101030_RB10D538PC06,NA,2010-10-30,RB-2010-GOM-538,28.85268,-88.49267,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,882,882,Push core,Near coral,-0,-0.02,RB10-D538-PC06
MC118_20101030_RB10D538PC06,NA,2010-10-30,RB-2010-GOM-538,28.85268,-88.49267,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,882,882,Push core,Near coral,-0.02,-0.05,RB10-D538-PC06
MC118_20101030_RB10D538PC06,NA,2010-10-30,RB-2010-GOM-538,28.85268,-88.49267,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,882,882,Push core,Near coral,-0.05,-0.1,RB10-D538-PC06
MC118_20101030_RB10D538PC08,NA,2010-10-30,RB-2010-GOM-538,28.85268,-88.49267,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,882,882,Push core,Near coral,-0,-0.02,RB10-D538-PC08
MC118_20101030_RB10D538PC08,NA,2010-10-30,RB-2010-GOM-538,28.85268,-88.49267,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,882,882,Push core,Near coral,-0.02,-0.05,RB10-D538-PC08
MC118_20101030_RB10D538PC08,NA,2010-10-30,RB-2010-GOM-538,28.85268,-88.49267,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,882,882,Push core,Near coral,-0.05,-0.1,RB10-D538-PC08
MC118_20130625_NA028046PC1,NA,2013-06-25,NA028-H1261,28.85275,-88.49269,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,884,884,Push core,Near coral,-0,-0.01,NA028-046-PC1
MC118_20130625_NA028046PC1,NA,2013-06-25,NA028-H1261,28.85275,-88.49269,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,884,884,Push core,Near coral,-0.01,-0.03,NA028-046-PC1
MC118_20130625_NA028046PC1,NA,2013-06-25,NA028-H1261,28.85275,-88.49269,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,884,884,Push core,Near coral,-0.03,-0.05,NA028-046-PC1
MC118_20130625_NA028046PC1,NA,2013-06-25,NA028-H1261,28.85275,-88.49269,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,884,884,Push core,Near coral,-0.05,-0.1,NA028-046-PC1
MC118_20130625_NA028048PC3,NA,2013-06-25,NA028-H1261,28.85275,-88.49269,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,884,884,Push core,Near coral,-0,-0.01,NA028-048-PC3
MC118_20130625_NA028048PC3,NA,2013-06-25,NA028-H1261,28.85275,-88.49269,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,884,884,Push core,Near coral,-0.01,-0.03,NA028-048-PC3
MC118_20130625_NA028048PC3,NA,2013-06-25,NA028-H1261,28.85275,-88.49269,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,884,884,Push core,Near coral,-0.03,-0.05,NA028-048-PC3
MC118_20130625_NA028048PC3,NA,2013-06-25,NA028-H1261,28.85275,-88.49269,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,884,884,Push core,Near coral,-0.05,-0.07,NA028-048-PC3
MC118_20130625_NA028049PC2,NA,2013-06-25,NA028-H1261,28.85275,-88.49269,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,884,884,Push core,Near coral,-0,-0.01,NA028-049-PC2
MC118_20130625_NA028049PC2,NA,2013-06-25,NA028-H1261,28.85275,-88.49269,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,884,884,Push core,Near coral,-0.01,-0.03,NA028-049-PC2
MC118_20130625_NA028049PC2,NA,2013-06-25,NA028-H1261,28.85275,-88.49269,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,884,884,Push core,Near coral,-0.03,-0.05,NA028-049-PC2
MC118_20130625_NA028049PC2,NA,2013-06-25,NA028-H1261,28.85275,-88.49269,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,884,884,Push core,Near coral,-0.05,-0.1,NA028-049-PC2
MC118_20130625_NA028051PC5,NA,2013-06-25,NA028-H1261,28.85268,-88.49252,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,883,883,Push core,Near coral,-0,-0.01,NA028-051-PC5
MC118_20130625_NA028051PC5,NA,2013-06-25,NA028-H1261,28.85268,-88.49252,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,883,883,Push core,Near coral,-0.01,-0.03,NA028-051-PC5
MC118_20130625_NA028051PC5,NA,2013-06-25,NA028-H1261,28.85268,-88.49252,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,883,883,Push core,Near coral,-0.03,-0.05,NA028-051-PC5
MC118_20130625_NA028051PC5,NA,2013-06-25,NA028-H1261,28.85268,-88.49252,Gulf of Mexico | BOEM Lease Block MC118,BOEM Lease Block MC118,WGS84,883,883,Push core,Near coral,-0.05,-0.1,NA028-051-PC5
AT357_20130627_NA028084PC4,NA,2013-06-27,NA028-H1264,27.58672,-89.70464,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1049,1049,Push core,Near coral,-0,-0.01,NA028-084-PC4
AT357_20130627_NA028084PC4,NA,2013-06-27,NA028-H1264,27.58672,-89.70464,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1049,1049,Push core,Near coral,-0.01,-0.03,NA028-084-PC4
AT357_20130627_NA028084PC4,NA,2013-06-27,NA028-H1264,27.58672,-89.70464,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1049,1049,Push core,Near coral,-0.03,-0.05,NA028-084-PC4
AT357_20130627_NA028084PC4,NA,2013-06-27,NA028-H1264,27.58672,-89.70464,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1049,1049,Push core,Near coral,-0.05,-0.1,NA028-084-PC4
AT357_20130627_NA028085PC1,NA,2013-06-27,NA028-H1264,27.58672,-89.70464,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1049,1049,Push core,Near coral,-0,-0.01,NA028-085-PC1
AT357_20130627_NA028085PC1,NA,2013-06-27,NA028-H1264,27.58672,-89.70464,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1049,1049,Push core,Near coral,-0.01,-0.03,NA028-085-PC1
AT357_20130627_NA028085PC1,NA,2013-06-27,NA028-H1264,27.58672,-89.70464,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1049,1049,Push core,Near coral,-0.03,-0.05,NA028-085-PC1
AT357_20130627_NA028085PC1,NA,2013-06-27,NA028-H1264,27.58672,-89.70464,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1049,1049,Push core,Near coral,-0.05,-0.1,NA028-085-PC1
AT357_20130627_NA028086PC2,NA,2013-06-27,NA028-H1264,27.58672,-89.70464,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1049,1049,Push core,Near coral,-0,-0.01,NA028-086-PC2
AT357_20130627_NA028086PC2,NA,2013-06-27,NA028-H1264,27.58672,-89.70464,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1049,1049,Push core,Near coral,-0.01,-0.03,NA028-086-PC2
AT357_20130627_NA028086PC2,NA,2013-06-27,NA028-H1264,27.58672,-89.70464,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1049,1049,Push core,Near coral,-0.03,-0.05,NA028-086-PC2
AT357_20130627_NA028086PC2,NA,2013-06-27,NA028-H1264,27.58672,-89.70464,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1049,1049,Push core,Near coral,-0.05,-0.1,NA028-086-PC2
AT357_20130629_NA028105PC1,NA,2013-06-29,NA028-H1266,27.58573,-89.70502,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1054,1054,Push core,Near coral,-0,-0.01,NA028-105-PC1
AT357_20130629_NA028105PC1,NA,2013-06-29,NA028-H1266,27.58573,-89.70502,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1054,1054,Push core,Near coral,-0.01,-0.03,NA028-105-PC1
AT357_20130629_NA028105PC1,NA,2013-06-29,NA028-H1266,27.58573,-89.70502,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1054,1054,Push core,Near coral,-0.03,-0.05,NA028-105-PC1
AT357_20130629_NA028105PC1,NA,2013-06-29,NA028-H1266,27.58573,-89.70502,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1054,1054,Push core,Near coral,-0.05,-0.1,NA028-105-PC1
AT357_20130629_NA028106PC2,NA,2013-06-29,NA028-H1266,27.58573,-89.70502,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1054,1054,Push core,Near coral,-0,-0.01,NA028-106-PC2
AT357_20130629_NA028106PC2,NA,2013-06-29,NA028-H1266,27.58573,-89.70502,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1054,1054,Push core,Near coral,-0.01,-0.03,NA028-106-PC2
